id_objet,nom_objet,auteur_objet,type_objet,categorie_picto,type_vase,matiere_filtre,lieu_creation_nom,lieu_creation_pays,lieu_creation_geoloc,lieu_creation_long,date_creation_debut,date_creation_fin,lieu_decouverte_nom,lieu_decouverte_geoloc,lieu_decouverte_pays,conservation_nom,conservation_ville,conservation_pays,lieu_conservation_geoloc,lieu_conservation_long,URL_objet_AGORHA,image_exists
144756,Amphore attique à figures noires,Groupe de Londres B250,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144756,1
144751,Amphore attique à figures noires,Groupe de Londres B265,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144751,0
145011,Stamnos attique à figures rouges,Groupe de Londres E 445,vase,vase,Stamnos,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-450,-425,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145011,1
145019,Stamnos attique à figures rouges,Groupe de Londres E 445,vase,vase,Stamnos,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-475,-450,,,,Museum of Art,Indianapolis,Etats-Unis,"39.826258, -86.185666",-86.185666,http://agorha.inha.fr/inhaprod/ark:/54721/003145019,1
144712,Amphore attique à figures noires,Groupe de Médée,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144712,1
144899,Hydrie attique à figures rouges,Groupe de Polygnotos - peintre,vase,vase,Hydrie,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-460,-440,,,,Antikensammlung,Berlin,Allemagne,"52.521345, 13.396945",13.396945,http://agorha.inha.fr/inhaprod/ark:/54721/003144899,0
145189,Hydrie attique à figures rouges,Groupe des Pionniers,vase,vase,Hydrie,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,Vulci,"42.4192224, 11.6286618333",Italie,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003145189,1
251879,Amphore attique à figures noires,Groupe des Trois Lignes,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-520,-510,Vulci,"42.4192224, 11.6286618333",Italie,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003251879,1
145177,Amphore attique à figures noires,Groupe E,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-560,-540,Vulci,"42.4192224, 11.6286618333",Italie,Nationalmuseet,Copenhague,Pays-Bas,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003145177,1
145528,Amphore attique à figures noires,Groupe tyrrhénien,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,Nationalmuseet,Copenhague,Pays-Bas,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003145528,1
145077,Amphore attique à figures noires,Groupe tyrrhénien,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-575,-550,,,,Staatliche Antikensammlungen,Munich,Allemagne,"48.14542, 11.565027",11.565027,http://agorha.inha.fr/inhaprod/ark:/54721/003145077,1
145096,Coupe à lèvre attique à figures noires,Hermogénès - potier,vase,vase,Coupe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-550,-525,,,,Musée Saint-Raymond,Toulouse,France,"43.607985, 1.441785",1.441785,http://agorha.inha.fr/inhaprod/ark:/54721/003145096,1
145529,Coupe attique à figures rouges,Macron,vase,vase,Coupe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-500,-475,,,,The Metropolitan Museum of Art,New York,Etats-Unis,"40.779721, -73.96319",-73.96319,http://agorha.inha.fr/inhaprod/ark:/54721/003145529,1
136592,Coupe attique à figures rouges,Oltos,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-525,-500,Vulci,"42.4192224, 11.6286618333",Italie,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,http://agorha.inha.fr/inhaprod/ark:/54721/003136592,1
145478,Coupe attique à figures rouges,Onésimos,vase,vase,Coupe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,Vulci,"42.4192224, 11.6286618333",Italie,Cracovie,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003145478,1
145028,Coupe attique à figures rouges,Pamphaios,vase,vase,Coupe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,Vulci,"42.4192224, 11.6286618333",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145028,1
144702,Hydrie attique à figures noires,Peintre AD,vase,vase,Hydrie,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144702,1
145463,Amphore attique à figures noires,Peintre Affecté,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-550,-525,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145463,1
145480,Amphore attique à figures noires,Peintre Affecté,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-540,-520,Vulci,"42.4192224, 11.6286618333",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145480,0
144454,Coupe à bande à figures noires,Peintre d'Amasis,vase,vase,Coupe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-560,-540,Vulci,"42.4192224, 11.6286618333",Italie,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003144454,1
145501,Mastoïde attique à figures noires,Peintre d'Amasis,vase,vase,Mastoïde,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003145501,1
145171,Amphore attique bilingue,Peintre d'Andokidès,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,Staatliche Antikensammlungen,Munich,Allemagne,"48.14542, 11.565027",11.565027,http://agorha.inha.fr/inhaprod/ark:/54721/003145171,1
144881,Amphore attique à figures noires,Peintre d'Antiménès,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-550,-525,Vulci,"42.4192224, 11.6286618333",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144881,1
144447,Amphore attique à figures noires,Peintre d'Antiménès,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144447,1
144754,Amphore attique à figures noires,Peintre d'Antiménès,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144754,1
144753,Amphore attique à figures noires,Peintre d'Antiménès,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144753,1
145013,Amphore attique à figures noires,Peintre d'Antiménès,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145013,1
145033,Lécythe attique à figures noires,Peintre d'Athéna,vase,vase,Lécythe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-500,-475,Vulci,"42.4192224, 11.6286618333",Italie,"BnF - département des Monnaies, médailles et antiques",,France,"48.86738, 2.338384",2.338384,http://agorha.inha.fr/inhaprod/ark:/54721/003145033,1
145477,Lécythe attique à figures noires sur fond blanc,Peintre d'Athéna,vase,vase,Lécythe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-500,-475,,,,"BnF - département des Monnaies, médailles et antiques",,France,"48.86738, 2.338384",2.338384,http://agorha.inha.fr/inhaprod/ark:/54721/003145477,1
144707,Oenochoé attique à figures noires sur fond blanc,Peintre d'Athéna,vase,vase,Oenochoé,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-500,-450,Vulci,"42.4192224, 11.6286618333",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144707,1
145526,Coupe attique à figures rouges,Peintre d'Euaion,vase,vase,Coupe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-450,,,,,Antikensammlung,Berlin,Allemagne,"52.521345, 13.396945",13.396945,http://agorha.inha.fr/inhaprod/ark:/54721/003145526,0
144846,Hydrie attique à figures rouges,Peintre d'Eucharidès,vase,vase,Hydrie,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-500,-475,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144846,1
144897,Olpè attique à figures noires,Peintre d'Euphiletos,vase,vase,Olpè,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,Vulci,"42.4192224, 11.6286618333",Italie,The Metropolitan Museum of Art,New York,Etats-Unis,"40.779721, -73.96319",-73.96319,http://agorha.inha.fr/inhaprod/ark:/54721/003144897,1
145107,Stamnos attique à figures rouges,Peintre d'Eupolis,vase,vase,Stamnos,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-460,-440,Vulci,"42.4192224, 11.6286618333",Italie,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003145107,1
145524,Hydrie attique à figures rouges,Peintre d'Oinanthè,vase,vase,Hydrie,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-460,-440,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145524,1
144759,Amphore attique à figures rouges,Peintre d'Oionoclès,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-460,-440,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144759,1
145176,Amphore attique à figures rouges,Peintre d'Orythie,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,Staatliche Antikensammlungen,Munich,Allemagne,"48.14542, 11.565027",11.565027,http://agorha.inha.fr/inhaprod/ark:/54721/003145176,1
144847,Amphore attique à figures rouges,Peintre de Berlin,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-500,-475,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144847,1
141237,Lécythe attique à figures rouges,Peintre de Berlin,vase,vase,Lécythe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,Vulci,"42.4192224, 11.6286618333",Italie,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,http://agorha.inha.fr/inhaprod/ark:/54721/003141237,1
145014,Amphore attique à figures noires,Peintre de Berlin 1686,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145014,1
145182,Pélikè attique à figures rouges,Peintre de Cadmos,vase,vase,Péliké,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,Staatliche Antikensammlungen,Munich,Allemagne,"48.14542, 11.565027",11.565027,http://agorha.inha.fr/inhaprod/ark:/54721/003145182,1
145172,Hydrie attique à figures rouges,Peintre de Chicago,vase,vase,Hydrie,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-450,-425,,,,Staatliche Antikensammlungen,Munich,Allemagne,"48.14542, 11.565027",11.565027,http://agorha.inha.fr/inhaprod/ark:/54721/003145172,1
145173,Amphore pointue attique à figures rouges,Peintre de Cléophradès,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,Staatliche Antikensammlungen,Munich,Allemagne,"48.14542, 11.565027",11.565027,http://agorha.inha.fr/inhaprod/ark:/54721/003145173,1
86093,Psykter attique à figures rouges,Peintre de Cléophradès,vase,vase,Psykter,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-400,-450,Vulci,"42.4192224, 11.6286618333",Italie,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,http://agorha.inha.fr/inhaprod/ark:/54721/00386093,1
140605,Amphore attique à figures rouges,Peintre de Copenhague,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-475,-450,Vulci,"42.4192224, 11.6286618333",Italie,Nationalmuseet,Copenhague,Pays-Bas,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003140605,1
144872,Amphore pointue attique à figures rouges,Peintre de Copenhague,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-475,-450,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144872,1
144767,Lécythe attique,Peintre de Diosphos,vase,vase,Lécythe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,Vulci,"42.4192224, 11.6286618333",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144767,1
140263,Hydrie attique à figures rouges,Peintre de l'Amphore de Munich,vase,vase,Hydrie,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-500,-475,Vulci,"42.4192224, 11.6286618333",Italie,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,http://agorha.inha.fr/inhaprod/ark:/54721/003140263,1
144710,Amphore attique à figures noires,Peintre de l'Olpè de Nicosie,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-550,-525,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144710,1
145015,Amphore attique à figures noires,Peintre de la Balançoire,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-550,-525,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145015,1
145104,Amphore attique à figures noires,Peintre de la Balançoire,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-550,-525,,,,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003145104,1
144870,Cratère en cloche attique à figures rouges,Peintre de la Villa Giulia,vase,vase,Cratère,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-475,-450,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144870,1
144711,Amphore attique à figures noires,Peintre de Londres B235,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144711,0
145470,Oenochoé attique à figures noires sur fond blanc,Peintre de Londres B620,vase,vase,Oenochoé,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145470,1
145484,Oenochoé attique à figures noires sur fond blanc,Peintre de Londres B620,vase,vase,Oenochoé,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,Bruxelles,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003145484,1
145503,Oenochoé attique à figures noires sur fond blanc,Peintre de Londres B620,vase,vase,Oenochoé,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-520,-500,Vulci,"42.4192224, 11.6286618333",Italie,The Metropolitan Museum of Art,New York,Etats-Unis,"40.779721, -73.96319",-73.96319,http://agorha.inha.fr/inhaprod/ark:/54721/003145503,1
144763,Oenochoé attique à fond blanc,Peintre de Londres D14,vase,vase,Oenochoé,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-425,-400,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144763,1
144441,Oenochoé attique à figures rouges,Peintre de Londres E543,vase,vase,Oenochoé,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-425,-400,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144441,1
254639,Hydrie à figures noires,Peintre de Lysippidès,vase,vase,Hydrie,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-550,-500,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003254639,1
144749,Amphore attique à figures noires,Peintre de Pasiklès,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144749,1
255045,Coupe attique à figures rouges,Peintre de Penthésilée,vase,vase,Coupe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-470,-450,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003255045,1
141310,Stamnos attique à figures rouges,Peintre de Perséphone,vase,vase,Stamnos,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-475,-450,,,,"BnF - département des Monnaies, médailles et antiques",,France,"48.86738, 2.338384",2.338384,http://agorha.inha.fr/inhaprod/ark:/54721/003141310,1
145026,Coupe attique à figures rouges,Peintre de Sabouroff,vase,vase,Coupe,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-475,-450,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003145026,1
145044,Hydrie attique à figures rouges,Peintre de Tyszkiewicz,vase,vase,Hydrie,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-475,-450,Vulci,"42.4192224, 11.6286618333",Italie,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003145044,1
145483,Oenochoé attique à figures rouges,Peintre des Bottes,vase,vase,Oenochoé,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,,,,,,Nationalmuseet,Copenhague,Pays-Bas,"55.674666, 12.574784",12.574784,http://agorha.inha.fr/inhaprod/ark:/54721/003145483,0
144901,Amphore attique à figures rouges,Peintre des Niobides,vase,vase,Amphore,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-460,-440,,,,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144901,1
141460,Stamnos attique à figures rouges,Peintre des Sirènes,vase,vase,Stamnos,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-500,-475,,,,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003141460,1
145106,Stamnos attique à figures rouges,Peintre des Stamnoi de Florence,vase,vase,Stamnos,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-475,-450,,,,Musée du Louvre,Paris,France,"48.860639, 2.337655",2.337655,http://agorha.inha.fr/inhaprod/ark:/54721/003145106,1
137048,Coupe attique à figures rouges,Peintre du Mariage,vase,vase,Coupe,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-475,-450,Étrurie,"42.4210287479, 11.7527441248",Italie,Musée Antoine Vivenel,Compiègne,France,"49.417635, 2.821754",2.821754,http://agorha.inha.fr/inhaprod/ark:/54721/003137048,1
144443,Assiette attique à figures noires,Psiax - peintre,vase,vase,Assiette,terre cuite,Athènes,Grèce,"37.998949, 23.725464",23.725464,-525,-500,Vulci,"42.4192224, 11.6286618333",Italie,British Museum,Londres,Royaume-Uni,"51.519533, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003144443,1
140664,"Panoplie d'armes (""trophée"")",,arme,arme,,métal,Italie méridionale,Italie,"39.5232397778, 16.71231",16.71231,-350,-300,,,,"BnF - département des Monnaies, médailles et antiques",Paris,France,"48.833754, 2.376141",2.376141,http://agorha.inha.fr/inhaprod/ark:/54721/003140664,1
136546,Candélabre en bronze,,candélabre,mobilier / instrument,,métal,Etrurie,Italie,"42.4210287479, 11.7527441248",11.7527441248,,,,,,British Museum,Londres,Royaume-Uni,"51.519574, -0.127000",-0.127000,http://agorha.inha.fr/inhaprod/ark:/54721/003136546,1
136996,Figurine égyptienne 1,,sculpture,sculpture,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136996,0
140703,Figurine égyptienne 2,,sculpture,sculpture,,terre cuite,Egypte,Egypte,"26.205406, 30.18163",30.18163,,,,,,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140703,0
136261,Statuette de personnage féminin assis (Héra ?),,sculpture,sculpture,,terre cuite,Paestum,Italie,"40.42064875, 15.00532475",15.00532475,,,Paestum,"40.42064875, 15.00532475",Italie,Musée des Antiquités,Rouen,France,"49.44707, 1.099298",1.099298,http://agorha.inha.fr/inhaprod/ark:/54721/003136261,1
136622,Amphore à col attique à figures noires,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Musée des Beaux-Arts,Dijon,France,"47.321439, 5.042397",5.042397,http://agorha.inha.fr/inhaprod/ark:/54721/003136622,1
137234,Amphore à figures noires avec concours musicaux,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137234,0
137043,Amphore à figures noires avec gigantomachie et trois guerriers,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137043,0
137604,"Amphore à figures noires avec Héraclès, Athéna et Hermès",,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137604,0
136641,Amphore à figures rouges : offrandes à la tombe,,vase,vase,Amphore,terre cuite,Italie méridionale,Italie,"39.5232397778, 16.71231",16.71231,,,Basilicate,"40.478497, 16.127751",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136641,0
137064,Amphore à figures rouges avec scène à la tombe,,vase,vase,Amphore,terre cuite,Italie méridionale,Italie,"39.5232397778, 16.71231",16.71231,,,Basilicate,"40.478497, 16.127751",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137064,0
140606,Amphore à figures rouges avec un éphèbe et un tibicine,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140606,0
136601,Amphore attique à figures noires,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,"BnF - département des Monnaies, médailles et antiques",Paris,France,"48.833754, 2.376141",2.376141,http://agorha.inha.fr/inhaprod/ark:/54721/003136601,1
85572,Amphore attique à figures noires,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Château-Musée,Boulogne-sur-mer,France,"50.725681, 1.617769",1.617769,http://agorha.inha.fr/inhaprod/ark:/54721/00385572,1
136544,Amphore attique à figures noires,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136544,0
136730,Amphore attique à figures noires avec Apollon,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136730,0
136597,Amphore attique à figures noires avec Dionysos et une ménade,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Vulci,"42.4192224, 11.6286618333",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003136597,0
140428,Amphore attique à figures rouges,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,,,Nola,"40.926823, 14.524545",Italie,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003140428,0
140155,Amphore attique à figures rouges,,vase,vase,Amphore,terre cuite,Attique,Grèce,"38.0519988333, 23.8189911",23.8189911,-480,-470,Nola,"40.926823, 14.524545",Italie,Musée des Antiquités,Rouen,France,"49.44707, 1.099298",1.099298,http://agorha.inha.fr/inhaprod/ark:/54721/003140155,1
137023,Calice étrusque à décor de centaures,,vase,vase,Calice,terre cuite,Etrurie,Italie,"42.4210287479, 11.7527441248",11.7527441248,,,,,,Localisation inconnue,,,,,http://agorha.inha.fr/inhaprod/ark:/54721/003137023,0
136542,Canthare apulien à figures rouges,,vase,vase,Canthare,terre cuite,Apulie,Italie,"41.25, 15.75",15.75,,,Basilicate,"40.478497, 16.127751",Italie,Musée des Beaux-Arts,Dijon,France,"47.321439, 5.042397",5.042397,http://agorha.inha.fr/inhaprod/ark:/54721/003136542,1
